#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
MUC16	94025	0.5005	0.4991	0.0292	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to SAMD9 associated with MIRAGE syndrome (OMIM:617053): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
MUC12	10071	0.5005	0.4939	0.0279	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to SAMD9 associated with MIRAGE syndrome (OMIM:617053): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
FLG	2312	0.2500	0.7682	0.0257	0.0000	0.0000	0.0000	0.5001	0.5001	0.5000	0					Proximity to OTX1 Seizure (HP:0001250)-convulsive seizures (MP:0000947), Primary adrenal insufficiency (HP:0008207)-abnormal pituitary secretion (MP:0001746), Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral cortex morphology (MP:0000788), 	
RAB11FIP5	26056	0.5000	0.4787	0.0243	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MYO5A associated with Neuroectodermal melanolysosomal disease (ORPHA:33445): Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Subcortical cerebral atrophy (HP:0012157), 	Proximity to MYO5A Mental deterioration (HP:0001268)-abnormal eye blink conditioning behavior (MP:0002807), Seizure (HP:0001250)-clonic seizures (MP:0003996), Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebellum morphology (MP:0000849), 	
PTPN21	11099	0.5004	0.4652	0.0216	0.0000	0.0000	0.0000	0.5004	0.5004	1.0000	0					Proximity to FYN Mental deterioration (HP:0001268)-enhanced behavioral response to alcohol (MP:0009751), Seizure (HP:0001250)-audiogenic seizures (MP:0001496), Abnormality of the cerebral white matter (HP:0002500)-abnormal olfactory bulb morphology (MP:0000819), 	
MYH9	4627	0.2504	0.7468	0.0213	0.1849	0.2633	0.0000	0.5009	0.5009	0.5000	0	MYH9-related disease (ORPHA:182050): Primary adrenal insufficiency (HP:0008207)-Elevated hepatic transaminase (HP:0002910), 	Abnormality of the cerebral white matter (HP:0002500)-abnormal brain vasculature morphology (MP:0004950), 		Proximity to HEPACAM associated with Megalencephalic leukoencephalopathy with subcortical cysts 2A (OMIM:613925): Mental deterioration (HP:0001268)-Progressive neurologic deterioration (HP:0002344), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Cerebral atrophy (HP:0002059), Abnormality of the cerebral white matter (HP:0002500)-Diffuse white matter abnormalities (HP:0007204), 	Proximity to HEPACAM Abnormality of the cerebral white matter (HP:0002500)-cerebral edema (MP:0011854), 	
CUX2	23316	0.3211	0.6439	0.0173	0.6422	0.4503	0.0000	0.5001	0.6422	0.5000	0	Lennox-Gastaut syndrome (ORPHA:2382): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Focal-onset seizure (HP:0007359), 	Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral cortex morphology (MP:0000788), 		Proximity to GBA associated with Gaucher disease, type II (OMIM:230900): Mental deterioration (HP:0001268)-Progressive neurologic deterioration (HP:0002344), Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Hepatomegaly (HP:0002240), Neurodegeneration (HP:0002180)-Cerebral atrophy (HP:0002059), 	Proximity to GBA Abnormality of the cerebral white matter (HP:0002500)-abnormal striatum morphology (MP:0004077), 	Proximity to GBA Neurodegeneration (HP:0002180)-abnormal(ly) present in fewer numbers in organism caudal tuberculum dopaminergic neuron (ZP:0001214), 
ZNF717	100131827	0.0000	0.9984	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH14	127602	0.0000	0.9802	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DYRK2	8445	0.5095	0.4020	0.0134	0.0000	0.0000	0.0000	0.5095	0.5095	1.0000	0				Proximity to EIF2B5 associated with Leukoencephalopathy with vanishing white matter (OMIM:603896): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Premature ovarian insufficiency (HP:0008209), Neurodegeneration (HP:0002180)-Leukoencephalopathy (HP:0002352), Abnormality of the cerebral white matter (HP:0002500)-Leukoencephalopathy (HP:0002352), 	Proximity to EIF2B5 Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Seizure (HP:0001250)-sporadic seizures (MP:0000951), Abnormality of the cerebral white matter (HP:0002500)-abnormal forebrain morphology (MP:0000783), 	
VCL	7414	0.2515	0.6894	0.0128	0.0000	0.3723	0.0000	0.5031	0.5031	0.5000	0		Abnormality of the cerebral white matter (HP:0002500)-decreased brain size (MP:0000774), 		Proximity to PFN1 associated with Amyotrophic lateral sclerosis (ORPHA:803): Primary adrenal insufficiency (HP:0008207)-Xerostomia (HP:0000217), Neurodegeneration (HP:0002180)-Neurodegeneration (HP:0002180), 		
ZNF281	23528	0.5000	0.4062	0.0126	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SRY associated with 46,XY partial gonadal dysgenesis (ORPHA:251510): Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
GOLGA6L9	440295	0.0000	0.9615	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLA2G4C	8605	0.5009	0.3901	0.0110	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to GNAS associated with ACTH-independent macronodular adrenal hyperplasia (OMIM:219080): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Macronodular adrenal hyperplasia (HP:0008231), 	Proximity to GNAS Mental deterioration (HP:0001268)-abnormal posture (MP:0001504), Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebellar cortex morphology (MP:0004097), 	
PLEKHG4B	153478	0.5010	0.3892	0.0109	0.0000	0.0000	0.0000	0.5010	0.5010	1.0000	0				Proximity to NOTCH3 associated with Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1 (OMIM:125310): Mental deterioration (HP:0001268)-Subcortical dementia (HP:0007123), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Leukoencephalopathy (HP:0002352), Abnormality of the cerebral white matter (HP:0002500)-Recurrent subcortical infarcts (HP:0007236), 	Proximity to NOTCH3 Mental deterioration (HP:0001268)-decreased exploration in new environment (MP:0001417), Abnormality of the cerebral white matter (HP:0002500)-abnormal brain morphology (MP:0002152), 	
ITGA6	3655	0.5116	0.3607	0.0094	0.0000	0.3833	0.0000	0.5116	0.5116	1.0000	0		Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral cortex morphology (MP:0000788), 			Proximity to PMP22 Mental deterioration (HP:0001268)-abnormal gait (MP:0001406), Seizure (HP:0001250)-seizures (MP:0002064), 	
CCDC168	643677	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLAT	5327	0.2059	0.7037	0.0091	0.0000	0.4118	0.0000	0.0000	0.4118	0.5000	0		Mental deterioration (HP:0001268)-impaired behavioral response to morphine (MP:0009757), 				
NEDD4L	23327	0.2542	0.6396	0.0084	0.4720	0.3166	0.0000	0.5083	0.5083	0.5000	0	Periventricular nodular heterotopia 7 (OMIM:617201): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Cryptorchidism (HP:0000028), Neurodegeneration (HP:0002180)-Optic atrophy (HP:0000648), Abnormality of the cerebral white matter (HP:0002500)-Hypoplasia of the corpus callosum (HP:0002079), 	Primary adrenal insufficiency (HP:0008207)-increased circulating aldosterone level (MP:0002666), 		Proximity to CHMP2B associated with Behavioral variant of frontotemporal dementia (ORPHA:275864): Mental deterioration (HP:0001268)-Frontotemporal dementia (HP:0002145), Seizure (HP:0001250)-Bilateral tonic-clonic seizure (HP:0002069), Psychosis (HP:0000709)-Psychosis (HP:0000709), Neurodegeneration (HP:0002180)-Frontotemporal cerebral atrophy (HP:0006892), Abnormality of the cerebral white matter (HP:0002500)-Abnormality of the cerebral white matter (HP:0002500), 	Proximity to CHMP2B Abnormality of the cerebral white matter (HP:0002500)-abnormal hippocampus CA1 region morphology (MP:0008263), 	
OBSCN	84033	0.0000	0.9268	0.0084	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV3-53	-1	0.0000	0.9176	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC3A	4584	0.0000	0.9086	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC7	4589	0.2502	0.6240	0.0070	0.0000	0.0000	0.0000	0.5005	0.5005	0.5000	0				Proximity to SAMD9 associated with MIRAGE syndrome (OMIM:617053): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
RREB1	6239	0.2383	0.6270	0.0063	0.4765	0.0000	0.0000	0.0000	0.4765	0.5000	0	22q11.2 deletion syndrome (ORPHA:567): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Hypothyroidism (HP:0000821), Neurodegeneration (HP:0002180)-Optic atrophy (HP:0000648), 					
ZNF331	55422	0.5000	0.3271	0.0061	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ADA2 associated with ?Sneddon syndrome (OMIM:182410): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Seizure (HP:0001250), 		
ROBO3	64221	0.5039	0.3205	0.0060	0.3748	0.3166	0.0000	0.5039	0.5039	1.0000	0	Horizontal gaze palsy with progressive scoliosis (ORPHA:2744): Seizure (HP:0001250)-Seizure (HP:0001250), 	Mental deterioration (HP:0001268)-impaired balance (MP:0001525), 			Proximity to ROBO1 Abnormality of the cerebral white matter (HP:0002500)-abnormal hippocampal commissure morphology (MP:0008221), 	
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AIP	9049	0.2500	0.6011	0.0057	0.2881	0.3832	0.0000	0.5001	0.5001	0.5000	0	Acromegaly (ORPHA:963): Primary adrenal insufficiency (HP:0008207)-Anterior hypopituitarism (HP:0000830), 	Primary adrenal insufficiency (HP:0008207)-adrenal gland hyperplasia (MP:0009078), 			Proximity to NPAS3 Mental deterioration (HP:0001268)-abnormal behavioral response to xenobiotic (MP:0009745), Abnormality of the cerebral white matter (HP:0002500)-abnormal corpus callosum morphology (MP:0000780), 	
FO681492.1	102724488	0.0000	0.8708	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA0232	9778	0.0000	0.8637	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYNE2	23224	0.2537	0.5319	0.0031	0.0000	0.0000	0.0000	0.5075	0.5075	0.5000	0				Proximity to TMEM67 associated with Joubert syndrome (ORPHA:475): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Abnormality of the hypothalamus-pituitary axis (HP:0000864), Abnormality of the cerebral white matter (HP:0002500)-Aplasia/Hypoplasia of the corpus callosum (HP:0007370), 	Proximity to TMEM67 Abnormality of the cerebral white matter (HP:0002500)-absent anterior commissure (MP:0008227), 	
NBPF14	25832	0.0000	0.8149	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MRPS36	92259	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POM121C	100101267	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FCGBP	8857	0.0000	0.7904	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MROH7	374977	0.0000	0.7781	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX59	83479	0.5000	0.2117	0.0021	0.3276	0.0000	0.0000	0.5000	0.5000	1.0000	0	Orofaciodigital syndrome type 5 (ORPHA:2919): Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 			Proximity to PRKAR1A associated with Pigmented nodular adrenocortical disease, primary, 1 (OMIM:610489): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Pigmented micronodular adrenocortical disease (HP:0001580), 		
LRRFIP1	9208	0.5020	0.1935	0.0018	0.0000	0.0000	0.0000	0.5020	0.5020	1.0000	0				Proximity to TLR3 associated with Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 2 (OMIM:613002): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Seizure (HP:0001250), 	Proximity to TLR3 Mental deterioration (HP:0001268)-abnormal learning/memory/conditioning (MP:0002063), Abnormality of the cerebral white matter (HP:0002500)-abnormal dentate gyrus morphology (MP:0000812), 	
NACAD	23148	0.5003	0.1942	0.0018	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to CLN5 associated with Ceroid lipofuscinosis, neuronal, 5 (OMIM:256731): Mental deterioration (HP:0001268)-Motor deterioration (HP:0002333), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Increased neuronal autofluorescent lipopigment (HP:0002074), 	Proximity to CLN5 Abnormality of the cerebral white matter (HP:0002500)-abnormal brain morphology (MP:0002152), 	
AHNAK2	113146	0.0000	0.7587	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CUBN	8029	0.5235	0.1199	0.0012	0.5235	0.0000	0.0000	0.5010	0.5235	1.0000	0	Imerslund-Grasbeck syndrome 1 (OMIM:261100): Mental deterioration (HP:0001268)-Dementia (HP:0000726), 			Proximity to LMBRD1 associated with Methylmalonic acidemia with homocystinuria type cblF (ORPHA:79284): Seizure (HP:0001250)-Seizure (HP:0001250), Psychosis (HP:0000709)-Psychosis (HP:0000709), 		
F7	2155	0.5001	0.1434	0.0011	0.1512	0.0000	0.0000	0.5001	0.5001	1.0000	0	Congenital factor VII deficiency (ORPHA:327): Primary adrenal insufficiency (HP:0008207)-Ovarian cyst (HP:0000138), 			Proximity to VPS13C associated with Parkinson disease 23, autosomal recessive, early onset (OMIM:616840): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), 		
FAM189B	10712	0.0000	0.7071	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CEP170B	283638	0.0000	0.7000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF280A	129025	0.5000	0.0957	0.0007	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GAN associated with Giant axonal neuropathy (ORPHA:643): Primary adrenal insufficiency (HP:0008207)-Abnormality of the pituitary gland (HP:0012503), 	Proximity to GAN Mental deterioration (HP:0001268)-abnormal posture (MP:0001504), Seizure (HP:0001250)-seizures (MP:0002064), 	
PRB3	5544	0.0000	0.6449	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.6252	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CDH17	1015	0.5022	0.0274	0.0004	0.0000	0.0000	0.0000	0.5022	0.5022	1.0000	0				Proximity to PSEN1 associated with Behavioral variant of frontotemporal dementia (ORPHA:275864): Mental deterioration (HP:0001268)-Frontotemporal dementia (HP:0002145), Seizure (HP:0001250)-Bilateral tonic-clonic seizure (HP:0002069), Psychosis (HP:0000709)-Psychosis (HP:0000709), Neurodegeneration (HP:0002180)-Frontotemporal cerebral atrophy (HP:0006892), Abnormality of the cerebral white matter (HP:0002500)-Abnormality of the cerebral white matter (HP:0002500), 	Proximity to PSEN1 Neurodegeneration (HP:0002180)-neuron degeneration (MP:0003224), Abnormality of the cerebral white matter (HP:0002500)-abnormal temporal lobe morphology (MP:0000801), 	
BEND7	222389	0.0000	0.5797	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH3	55567	0.0000	0.5680	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV4-31	-1	0.0000	0.5584	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TTLL8	164714	0.0000	0.4936	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TAS2R20	259295	0.0000	0.4894	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CSMD2	114784	0.0000	0.4512	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB1	10859	0.3626	0.0096	0.0001	0.0000	0.3626	0.0000	0.0000	0.3626	1.0000	0		Abnormality of the cerebral white matter (HP:0002500)-abnormal visual cortex morphology (MP:0000805), 				
AC099489.1	400499	0.0000	0.3995	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EFCAB8	388795	0.0000	0.3982	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ETAA1	54465	0.0000	0.3666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC005261.1	57343	0.0000	0.3382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DRICH1	51233	0.0000	0.2423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IRD2B	389524	0.0000	0.1609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
WDR97	340390	0.0000	0.0574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
