#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
IGFN1	91156	0.5000	0.6732	0.1292	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SLC35A1 associated with SLC35A1-CDG (ORPHA:238459): Eczema (HP:0000964)-Pneumonia (HP:0002090), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Giant platelets (HP:0001902), Otitis media (HP:0000388)-Pneumonia (HP:0002090), Hematochezia (HP:0002573)-Pulmonary hemorrhage (HP:0040223), 		
OTOG	340990	0.5000	0.6635	0.1196	0.1331	0.3105	0.0000	0.5000	0.5000	1.0000	0	Deafness, autosomal recessive 18B (OMIM:614945): Eczema (HP:0000964)-Hyporeflexia (HP:0001265), Otitis media (HP:0000388)-Hyporeflexia (HP:0001265), 	Otitis media (HP:0000388)-abnormal ear physiology (MP:0003878), 		Proximity to BTD associated with Biotinidase deficiency (OMIM:253260): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Thrombocytopenia (HP:0001873)-Splenomegaly (HP:0001744), Decreased mean platelet volume (HP:0005537)-Splenomegaly (HP:0001744), Otitis media (HP:0000388)-Recurrent skin infections (HP:0001581), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Proximity to BTD Eczema (HP:0000964)-alopecia (MP:0000414), 	
DAPK1	1612	0.5000	0.6550	0.1116	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to MEIS1 Eczema (HP:0000964)-pallor (MP:0003717), Thrombocytopenia (HP:0001873)-absent platelets (MP:0003714), Decreased mean platelet volume (HP:0005537)-absent platelets (MP:0003714), Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	Proximity to MEIS1 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount blood cell (ZP:0000172), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased process quality hemopoiesis (ZP:0002085), Hematochezia (HP:0002573)-abnormal(ly) disrupted blood circulation (ZP:0000335), 
DHX37	57647	0.5001	0.6532	0.1100	0.1716	0.0000	0.0000	0.5001	0.5001	1.0000	0	Neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies (OMIM:618731): Thrombocytopenia (HP:0001873)-Delayed CNS myelination (HP:0002188), Decreased mean platelet volume (HP:0005537)-Delayed CNS myelination (HP:0002188), 			Proximity to NSUN2 associated with Dubowitz syndrome (ORPHA:235): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Chronic diarrhea (HP:0002028), 	Proximity to NSUN2 Eczema (HP:0000964)-abnormal hair cycle anagen phase (MP:0008858), Thrombocytopenia (HP:0001873)-increased erythrocyte cell number (MP:0003131), Decreased mean platelet volume (HP:0005537)-increased erythrocyte cell number (MP:0003131), Hematochezia (HP:0002573)-abnormal liver physiology (MP:0000609), 	
AKAP7	9465	0.5042	0.6223	0.0885	0.0000	0.0000	0.0000	0.5042	0.5042	1.0000	0				Proximity to ATP2A2 associated with Darier disease (ORPHA:218): Eczema (HP:0000964)-Pruritus (HP:0000989), Thrombocytopenia (HP:0001873)-Palmoplantar keratoderma (HP:0000982), Decreased mean platelet volume (HP:0005537)-Palmoplantar keratoderma (HP:0000982), Hematochezia (HP:0002573)-Anal mucosal leukoplakia (HP:0005212), 	Proximity to ATP2A2 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	Proximity to ATP2A2 Hematochezia (HP:0002573)-abnormal(ly) decreased rate heart contraction (ZP:0000230), 
KPNA4	3840	0.5003	0.6209	0.0843	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to C9orf72 associated with Frontotemporal dementia with motor neuron disease (ORPHA:275872): Eczema (HP:0000964)-Hyporeflexia (HP:0001265), Thrombocytopenia (HP:0001873)-Abnormal mitochondrial morphology (HP:0008322), Decreased mean platelet volume (HP:0005537)-Abnormal mitochondrial morphology (HP:0008322), Otitis media (HP:0000388)-Hyporeflexia (HP:0001265), Hematochezia (HP:0002573)-Dysphagia (HP:0002015), 	Proximity to C9orf72 Eczema (HP:0000964)-dermatitis (MP:0001194), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-dermatitis (MP:0001194), Hematochezia (HP:0002573)-internal hemorrhage (MP:0001634), 	
SVIL	6840	0.5264	0.5782	0.0754	0.0000	0.5264	0.1629	0.5033	0.5264	1.0000	0		Thrombocytopenia (HP:0001873)-abnormal platelet morphology (MP:0004720), Decreased mean platelet volume (HP:0005537)-abnormal platelet morphology (MP:0004720), 	Hematochezia (HP:0002573)-abnormal(ly) process quality heart contraction (ZP:0002170), 		Proximity to WDR1 Eczema (HP:0000964)-skin inflammation (MP:0004947), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-ear inflammation (MP:0001849), 	
SPECC1L	23384	0.3138	0.8042	0.0666	0.3138	0.0000	0.0000	0.0000	0.3138	1.0000	0	Opitz GBBB syndrome, type II (OMIM:145410): Eczema (HP:0000964)-Coarctation of aorta (HP:0001680), Otitis media (HP:0000388)-Conductive hearing impairment (HP:0000405), Hematochezia (HP:0002573)-Dysphagia (HP:0002015), 					
GIGYF2	26058	0.2604	0.8622	0.0652	0.3123	0.5209	0.0000	0.5000	0.5209	0.5000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Eczema (HP:0000964)-Orthostatic hypotension due to autonomic dysfunction (HP:0004926), Thrombocytopenia (HP:0001873)-Gliosis (HP:0002171), Decreased mean platelet volume (HP:0005537)-Gliosis (HP:0002171), Hematochezia (HP:0002573)-Chronic constipation (HP:0012450), 	Thrombocytopenia (HP:0001873)-thrombocytosis (MP:0005505), Decreased mean platelet volume (HP:0005537)-thrombocytosis (MP:0005505), 			Proximity to ABRAXAS2 Thrombocytopenia (HP:0001873)-thrombocytosis (MP:0005505), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), 	
MYH9	4627	0.3497	0.7468	0.0576	0.6994	0.6389	0.0000	0.5024	0.6994	0.5000	0	MYH9-related disease (ORPHA:182050): Eczema (HP:0000964)-Nephritis (HP:0000123), Thrombocytopenia (HP:0001873)-Congenital thrombocytopenia (HP:0001905), Decreased mean platelet volume (HP:0005537)-Giant platelets (HP:0001902), Otitis media (HP:0000388)-Nephritis (HP:0000123), Hematochezia (HP:0002573)-Spontaneous, recurrent epistaxis (HP:0004406), 	Eczema (HP:0000964)-increased incidence of corneal inflammation (MP:0001313), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-abnormal platelet morphology (MP:0004720), Otitis media (HP:0000388)-increased incidence of corneal inflammation (MP:0001313), Hematochezia (HP:0002573)-increased bleeding time (MP:0005606), 		Proximity to TUBB1 associated with Macrothrombocytopenia, autosomal dominant, TUBB1-related (OMIM:613112): Thrombocytopenia (HP:0001873)-Macrothrombocytopenia (HP:0040185), Decreased mean platelet volume (HP:0005537)-Macrothrombocytopenia (HP:0040185), 	Proximity to TUBB1 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-abnormal platelet shape (MP:0003405), Hematochezia (HP:0002573)-increased bleeding time (MP:0005606), 	
ZDHHC8	29801	0.5000	0.5684	0.0536	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ETV6 associated with Thrombocytopenia 5 (OMIM:616216): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Neutropenia (HP:0001875), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 	Proximity to ETV6 Thrombocytopenia (HP:0001873)-abnormal erythropoiesis (MP:0000245), Decreased mean platelet volume (HP:0005537)-abnormal erythropoiesis (MP:0000245), 	Proximity to ETV6 Thrombocytopenia (HP:0001873)-abnormal(ly) present in fewer numbers in organism myeloid cell (ZP:0002757), Decreased mean platelet volume (HP:0005537)-abnormal(ly) present in greater numbers in organism myeloid cell (ZP:0009722), 
MUC3A	4584	0.1852	0.9086	0.0466	0.0000	0.1852	0.0000	0.0000	0.1852	1.0000	0		Eczema (HP:0000964)-abnormal coat/ hair morphology (MP:0000367), 				
OBSCN	84033	0.1563	0.9268	0.0410	0.0000	0.0000	0.1563	0.0000	0.1563	1.0000	0			Hematochezia (HP:0002573)-abnormal(ly) decreased rate heart contraction (ZP:0000230), 			
DISP3	57540	0.5000	0.5365	0.0406	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ABCG5 associated with Homozygous familial hypercholesterolemia (ORPHA:391665): Eczema (HP:0000964)-Premature arteriosclerosis (HP:0005177), Hematochezia (HP:0002573)-Hypertension (HP:0000822), 	Proximity to ABCG5 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Hematochezia (HP:0002573)-increased bleeding time (MP:0005606), 	
GPR179	440435	0.5000	0.5352	0.0401	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to CLCN7 associated with Autosomal recessive malignant osteopetrosis (ORPHA:667): Eczema (HP:0000964)-Otitis media (HP:0000388), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Otitis media (HP:0000388), Hematochezia (HP:0002573)-Bruising susceptibility (HP:0000978), 	Proximity to CLCN7 Eczema (HP:0000964)-abnormal coat/hair pigmentation (MP:0002075), Thrombocytopenia (HP:0001873)-abnormal osteoclast morphology (MP:0004982), Decreased mean platelet volume (HP:0005537)-abnormal osteoclast morphology (MP:0004982), 	
DISP1	84976	0.2500	0.8158	0.0393	0.2415	0.1455	0.2330	0.5000	0.5000	0.5000	0	Microform holoprosencephaly (ORPHA:280200): Eczema (HP:0000964)-Asthma (HP:0002099), Otitis media (HP:0000388)-Asthma (HP:0002099), Hematochezia (HP:0002573)-Duodenal atresia (HP:0002247), 	Hematochezia (HP:0002573)-absent primary palate (MP:0030314), 	Hematochezia (HP:0002573)-abnormal(ly) disrupted blood circulation (ZP:0000335), 	Proximity to STIM1 associated with Stormorken syndrome (OMIM:185070): Eczema (HP:0000964)-Asplenia (HP:0001746), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Asplenia (HP:0001746), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 	Proximity to STIM1 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Hematochezia (HP:0002573)-increased bleeding time (MP:0005606), 	
FLG	2312	0.2906	0.7682	0.0387	0.5812	0.5227	0.0000	0.5000	0.5812	0.5000	0	Ichthyosis vulgaris (OMIM:146700): Eczema (HP:0000964)-Eczematoid dermatitis (HP:0000976), Thrombocytopenia (HP:0001873)-Ichthyosis (HP:0008064), Decreased mean platelet volume (HP:0005537)-Ichthyosis (HP:0008064), Otitis media (HP:0000388)-Eczematoid dermatitis (HP:0000976), 	Eczema (HP:0000964)-dermatitis (MP:0001194), Otitis media (HP:0000388)-dermatitis (MP:0001194), 		Proximity to USP18 associated with Pseudo-TORCH syndrome 2 (OMIM:617397): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Hematochezia (HP:0002573)-Petechiae (HP:0000967), 	Proximity to USP18 Eczema (HP:0000964)-increased susceptibility to endotoxin shock (MP:0008735), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-increased susceptibility to endotoxin shock (MP:0008735), 	
KMT2C	58508	0.2500	0.8107	0.0375	0.0000	0.0000	0.0000	0.5001	0.5001	0.5000	0				Proximity to SMARCD2 associated with Specific granule deficiency 2 (OMIM:617475): Eczema (HP:0000964)-Recurrent otitis media (HP:0000403), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Recurrent otitis media (HP:0000403), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 		Proximity to SMARCD2 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount neutrophil (ZP:0000563), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased amount neutrophil (ZP:0000563), 
TRIM24	8805	0.5002	0.5230	0.0361	0.0000	0.1626	0.0000	0.5002	0.5002	1.0000	0		Hematochezia (HP:0002573)-increased hepatocyte proliferation (MP:0003893), 		Proximity to LBR associated with Pelger-Huet anomaly (OMIM:169400): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Giant platelets (HP:0001902), Otitis media (HP:0000388)-Recurrent otitis media (HP:0000403), 	Proximity to LBR Thrombocytopenia (HP:0001873)-decreased leukocyte cell number (MP:0000221), Decreased mean platelet volume (HP:0005537)-abnormal neutrophil morphology (MP:0005065), 	
ZFP64	55734	0.5000	0.5186	0.0346	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PRF1 associated with Idiopathic aplastic anemia (ORPHA:88): Eczema (HP:0000964)-Recurrent infections (HP:0002719), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Recurrent infections (HP:0002719), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 	Proximity to PRF1 Eczema (HP:0000964)-lymph node inflammation (MP:0003865), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-lymph node inflammation (MP:0003865), Hematochezia (HP:0002573)-liver inflammation (MP:0001860), 	
MUC16	94025	0.5052	0.4991	0.0307	0.0000	0.0000	0.0000	0.5052	0.5052	1.0000	0					Proximity to C1GALT1 Eczema (HP:0000964)-kidney inflammation (MP:0001859), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Otitis media (HP:0000388)-kidney inflammation (MP:0001859), 	
MUC12	10071	0.5051	0.4939	0.0293	0.0000	0.0000	0.0000	0.5051	0.5051	1.0000	0					Proximity to C1GALT1 Eczema (HP:0000964)-kidney inflammation (MP:0001859), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Otitis media (HP:0000388)-kidney inflammation (MP:0001859), 	
RAB11FIP5	26056	0.5001	0.4787	0.0243	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to KIF23 associated with Congenital dyserythropoietic anemia type III (ORPHA:98870): Thrombocytopenia (HP:0001873)-Poikilocytosis (HP:0004447), Decreased mean platelet volume (HP:0005537)-Poikilocytosis (HP:0004447), Hematochezia (HP:0002573)-Melena (HP:0002249), 		
PTPN21	11099	0.5000	0.4652	0.0215	0.0000	0.0000	0.3350	0.5000	0.5000	1.0000	0			Thrombocytopenia (HP:0001873)-abnormal(ly) aggregated blood cell (ZP:0008981), Decreased mean platelet volume (HP:0005537)-abnormal(ly) aggregated blood cell (ZP:0008981), Hematochezia (HP:0002573)-abnormal(ly) disrupted heart contraction (ZP:0000482), 	Proximity to DDX41 associated with Myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to (OMIM:616871): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Erythroid dysplasia (HP:0031688), Decreased mean platelet volume (HP:0005537)-Erythroid dysplasia (HP:0031688), Otitis media (HP:0000388)-Eczema (HP:0000964), 		
ZNF717	100131827	0.0000	0.9984	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POM121C	100101267	0.1715	0.8000	0.0154	0.0000	0.1715	0.0000	0.0000	0.1715	1.0000	0		Eczema (HP:0000964)-abnormal coat appearance (MP:0001510), 				
DNAH14	127602	0.0000	0.9802	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
VCL	7414	0.2518	0.6894	0.0129	0.3238	0.1997	0.2153	0.5036	0.5036	0.5000	0	Familial isolated dilated cardiomyopathy (ORPHA:154): Eczema (HP:0000964)-Abnormality of neutrophils (HP:0001874), Thrombocytopenia (HP:0001873)-Abnormality of neutrophils (HP:0001874), Decreased mean platelet volume (HP:0005537)-Abnormality of neutrophils (HP:0001874), Otitis media (HP:0000388)-Abnormality of neutrophils (HP:0001874), 	Hematochezia (HP:0002573)-abnormal foregut morphology (MP:0000474), 	Hematochezia (HP:0002573)-abnormal(ly) disrupted blood circulation (ZP:0000335), 	Proximity to MSN associated with Immunodeficiency 50 (OMIM:300988): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Neutropenia (HP:0001875), Decreased mean platelet volume (HP:0005537)-Neutropenia (HP:0001875), Otitis media (HP:0000388)-Eczema (HP:0000964), 	Proximity to MSN Thrombocytopenia (HP:0001873)-decreased neutrophil cell number (MP:0000222), Decreased mean platelet volume (HP:0005537)-decreased neutrophil cell number (MP:0000222), 	
ZNF281	23528	0.5001	0.4062	0.0126	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to ZSCAN10 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Hematochezia (HP:0002573)-decreased heart rate (MP:0005333), 	
DYRK2	8445	0.5001	0.4020	0.0122	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to GATA1 associated with Thrombocytopenia with congenital dyserythropoietic anemia (ORPHA:67044): Eczema (HP:0000964)-Abnormal megakaryocyte morphology (HP:0012143), Thrombocytopenia (HP:0001873)-Macrothrombocytopenia (HP:0040185), Decreased mean platelet volume (HP:0005537)-Macrothrombocytopenia (HP:0040185), Otitis media (HP:0000388)-Abnormal megakaryocyte morphology (HP:0012143), 	Proximity to GATA1 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), 	Proximity to GATA1 Thrombocytopenia (HP:0001873)-abnormal(ly) present in greater numbers in organism myeloid cell (ZP:0009722), Decreased mean platelet volume (HP:0005537)-abnormal(ly) shape nucleate erythrocyte (ZP:0000513), Hematochezia (HP:0002573)-abnormal(ly) decreased viscosity blood (ZP:0009709), 
RREB1	6239	0.2983	0.6270	0.0118	0.5967	0.4195	0.0000	0.0000	0.5967	0.5000	0	22q11.2 deletion syndrome (ORPHA:567): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Chronic otitis media (HP:0000389), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 	Thrombocytopenia (HP:0001873)-decreased erythrocyte cell number (MP:0002875), Decreased mean platelet volume (HP:0005537)-increased red blood cell distribution width (MP:0010067), 				
GOLGA6L9	440295	0.0000	0.9615	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLA2G4C	8605	0.5002	0.3901	0.0109	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to HPGD associated with Pachydermoperiostosis (ORPHA:2796): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Osteomyelitis (HP:0002754), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 	Proximity to HPGD Hematochezia (HP:0002573)-congestive heart failure (MP:0006138), 	
PLEKHG4B	153478	0.5000	0.3892	0.0108	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ETV6 associated with Thrombocytopenia 5 (OMIM:616216): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Neutropenia (HP:0001875), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 	Proximity to ETV6 Thrombocytopenia (HP:0001873)-abnormal erythropoiesis (MP:0000245), Decreased mean platelet volume (HP:0005537)-abnormal erythropoiesis (MP:0000245), 	Proximity to ETV6 Thrombocytopenia (HP:0001873)-abnormal(ly) present in fewer numbers in organism myeloid cell (ZP:0002757), Decreased mean platelet volume (HP:0005537)-abnormal(ly) present in greater numbers in organism myeloid cell (ZP:0009722), 
CNTNAP3B	728577	0.0000	0.9397	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC168	643677	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
BAHCC1	57597	0.0000	0.9333	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ITGA6	3655	0.5028	0.3607	0.0086	0.4701	0.2295	0.0000	0.5028	0.5028	1.0000	0	Junctional epidermolysis bullosa-pyloric atresia syndrome (ORPHA:79403): Eczema (HP:0000964)-Recurrent skin infections (HP:0001581), Otitis media (HP:0000388)-Recurrent skin infections (HP:0001581), Hematochezia (HP:0002573)-Nausea and vomiting (HP:0002017), 	Thrombocytopenia (HP:0001873)-decreased T cell number (MP:0005018), 			Proximity to ITGAL Eczema (HP:0000964)-decreased susceptibility to endotoxin shock (MP:0008734), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-decreased susceptibility to endotoxin shock (MP:0008734), 	
CUX2	23316	0.2500	0.6439	0.0084	0.0000	0.0000	0.0000	0.5001	0.5001	0.5000	0					Proximity to RUNX1T1 Eczema (HP:0000964)-pallor (MP:0003717), Otitis media (HP:0000388)-absent gastric milk in neonates (MP:0009546), Hematochezia (HP:0002573)-rectal hemorrhage (MP:0003293), 	
NEDD4L	23327	0.2504	0.6396	0.0081	0.3638	0.4072	0.0000	0.5008	0.5008	0.5000	0	Periventricular nodular heterotopia (ORPHA:98892): Eczema (HP:0000964)-Aortic aneurysm (HP:0004942), Thrombocytopenia (HP:0001873)-Periventricular heterotopia (HP:0007165), Decreased mean platelet volume (HP:0005537)-Periventricular heterotopia (HP:0007165), Hematochezia (HP:0002573)-Abnormal bleeding (HP:0001892), 	Eczema (HP:0000964)-lung inflammation (MP:0001861), Thrombocytopenia (HP:0001873)-increased neutrophil cell number (MP:0000219), Decreased mean platelet volume (HP:0005537)-increased neutrophil cell number (MP:0000219), Otitis media (HP:0000388)-lung inflammation (MP:0001861), 		Proximity to KIT associated with Gastrointestinal stromal tumor (ORPHA:44890): Eczema (HP:0000964)-Skin rash (HP:0000988), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Skin rash (HP:0000988), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 	Proximity to KIT Eczema (HP:0000964)-reddish skin (MP:0001190), Thrombocytopenia (HP:0001873)-increased mean platelet volume (MP:0002599), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Otitis media (HP:0000388)-reddish skin (MP:0001190), Hematochezia (HP:0002573)-small cecum (MP:0009477), 	
IGHV3-53	-1	0.0000	0.9176	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC7	4589	0.2526	0.6240	0.0072	0.2132	0.0000	0.0000	0.5052	0.5052	0.5000	0	Asthma, protection against (OMIM:600807): Eczema (HP:0000964)-Asthma (HP:0002099), Otitis media (HP:0000388)-Asthma (HP:0002099), 				Proximity to C1GALT1 Eczema (HP:0000964)-kidney inflammation (MP:0001859), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Otitis media (HP:0000388)-kidney inflammation (MP:0001859), 	
PLAT	5327	0.1752	0.7037	0.0067	0.0000	0.3505	0.0000	0.0000	0.3505	0.5000	0		Thrombocytopenia (HP:0001873)-increased macrophage cell number (MP:0005425), Decreased mean platelet volume (HP:0005537)-increased macrophage cell number (MP:0005425), Hematochezia (HP:0002573)-pulmonary alveolar hemorrhage (MP:0010909), 				
ZNF331	55422	0.5000	0.3271	0.0061	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SBDS associated with Shwachman-Diamond syndrome (ORPHA:811): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Malabsorption (HP:0002024), 		Proximity to SBDS Eczema (HP:0000964)-abnormal(ly) disrupted neutrophil aggregation (ZP:0005784), Thrombocytopenia (HP:0001873)-abnormal(ly) absent intermediate cell mass of mesoderm neutrophil (ZP:0005785), Decreased mean platelet volume (HP:0005537)-abnormal(ly) spatial pattern granulocyte (ZP:0014965), Otitis media (HP:0000388)-abnormal(ly) disrupted neutrophil aggregation (ZP:0005784), 
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ROBO3	64221	0.5001	0.3205	0.0058	0.0000	0.1624	0.0000	0.5001	0.5001	1.0000	0		Eczema (HP:0000964)-cyanosis (MP:0001575), 		Proximity to GREM1 associated with Hereditary mixed polyposis syndrome (ORPHA:157794): Thrombocytopenia (HP:0001873)-Refractory anemia (HP:0005505), Decreased mean platelet volume (HP:0005537)-Refractory anemia (HP:0005505), Hematochezia (HP:0002573)-Hematochezia (HP:0002573), 	Proximity to GREM1 Eczema (HP:0000964)-cyanosis (MP:0001575), 	
