#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
IGFN1	91156	0.5000	0.6732	0.1292	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ACTG1 associated with Baraitser-Winter cerebrofrontofacial syndrome (ORPHA:2995): Short stature (HP:0004322)-Growth delay (HP:0001510), Broad neck (HP:0000475)-Short neck (HP:0000470), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Wide nose (HP:0000445), Short nose (HP:0003196)-Prominent nose (HP:0000448), 	Proximity to ACTG1 Low-set, posteriorly rotated ears (HP:0000368)-impaired hearing (MP:0006325), 	
OTOG	340990	0.5002	0.6635	0.1198	0.0000	0.4087	0.3008	0.5002	0.5002	1.0000	0		Low-set, posteriorly rotated ears (HP:0000368)-abnormal cochlea morphology (MP:0000031), 	Low-set, posteriorly rotated ears (HP:0000368)-abnormal(ly) delayed otic vesicle otolith tethering (ZP:0012721), 	Proximity to CDH23 associated with Cushing disease (ORPHA:96253): Short stature (HP:0004322)-Failure to thrive (HP:0001508), 	Proximity to CDH23 Low-set, posteriorly rotated ears (HP:0000368)-abnormal ear position (MP:0000023), 	Proximity to CDH23 Low-set, posteriorly rotated ears (HP:0000368)-abnormal(ly) morphology neuromast hair cell (ZP:0000859), 
MUC3A	4584	0.2784	0.9086	0.1141	0.0000	0.2784	0.0000	0.0000	0.2784	1.0000	0		Short nose (HP:0003196)-absent vibrissae (MP:0001284), 				
DAPK1	1612	0.5003	0.6550	0.1119	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to MAPK1 associated with Distal 22q11.2 microdeletion syndrome (ORPHA:261330): Short stature (HP:0004322)-Short stature (HP:0004322), Broad neck (HP:0000475)-Branchial fistula (HP:0009795), Low-set, posteriorly rotated ears (HP:0000368)-Abnormality of earlobe (HP:0000363), Hypertelorism (HP:0000316)-Deeply set eye (HP:0000490), Wide nose (HP:0000445)-Choanal atresia (HP:0000453), Short nose (HP:0003196)-Underdeveloped nasal alae (HP:0000430), 	Proximity to MAPK1 Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
FCGBP	8857	0.3572	0.7904	0.0898	0.0000	0.3572	0.0000	0.0000	0.3572	1.0000	0		Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), 				
KPNA4	3840	0.5043	0.6209	0.0876	0.0000	0.0000	0.0000	0.5043	0.5043	1.0000	0					Proximity to RANBP1 Broad neck (HP:0000475)-abnormal pharyngeal arch morphology (MP:0002884), Hypertelorism (HP:0000316)-abnormal eye distance/ position (MP:0001299), 	
AKAP7	9465	0.5012	0.6223	0.0860	0.0000	0.0000	0.0000	0.5012	0.5012	1.0000	0				Proximity to GAS2L2 associated with Primary ciliary dyskinesia (ORPHA:244): Wide nose (HP:0000445)-Nasal polyposis (HP:0100582), Short nose (HP:0003196)-Nasal polyposis (HP:0100582), 	Proximity to GAS2L2 Low-set, posteriorly rotated ears (HP:0000368)-abnormal auditory tube morphology (MP:0003330), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Wide nose (HP:0000445)-abnormal snout morphology (MP:0000443), Short nose (HP:0003196)-abnormal snout morphology (MP:0000443), 	
SVIL	6840	0.5071	0.5782	0.0625	0.0000	0.0000	0.0000	0.5071	0.5071	1.0000	0					Proximity to SH3PXD2A Short stature (HP:0004322)-fetal growth retardation (MP:0004201), Broad neck (HP:0000475)-abnormal cervical rib (MP:0008922), Low-set, posteriorly rotated ears (HP:0000368)-absent stapedial artery (MP:0004666), Hypertelorism (HP:0000316)-abnormal optic cup morphology (MP:0004269), Wide nose (HP:0000445)-abnormal nasal cavity morphology (MP:0002237), Short nose (HP:0003196)-short snout (MP:0000445), 	
GIGYF2	26058	0.2502	0.8622	0.0590	0.3138	0.0000	0.0000	0.5004	0.5004	0.5000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Short stature (HP:0004322)-Weight loss (HP:0001824), Wide nose (HP:0000445)-Hyposmia (HP:0004409), Short nose (HP:0003196)-Hyposmia (HP:0004409), 			Proximity to DCHS1 associated with Cerebrofacioarticular syndrome (ORPHA:314679): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-Microtia (HP:0008551), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Bilateral choanal atresia/stenosis (HP:0200138), Short nose (HP:0003196)-Bilateral choanal atresia/stenosis (HP:0200138), 	Proximity to DCHS1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Low-set, posteriorly rotated ears (HP:0000368)-abnormal cochlea morphology (MP:0000031), Wide nose (HP:0000445)-small lung (MP:0003641), Short nose (HP:0003196)-small lung (MP:0003641), 	
ZDHHC8	29801	0.5000	0.5684	0.0536	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
DISP3	57540	0.5000	0.5365	0.0406	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to BMPER associated with Diaphanospondylodysostosis (OMIM:608022): Short stature (HP:0004322)-Disproportionate short-trunk short stature (HP:0003521), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to BMPER Low-set, posteriorly rotated ears (HP:0000368)-abnormal tympanic ring morphology (MP:0000030), Hypertelorism (HP:0000316)-microphthalmia (MP:0001297), Wide nose (HP:0000445)-abnormal trachea morphology (MP:0002282), Short nose (HP:0003196)-abnormal trachea morphology (MP:0002282), 	
GPR179	440435	0.5000	0.5352	0.0401	0.0000	0.3657	0.0000	0.5000	0.5000	1.0000	0		Hypertelorism (HP:0000316)-abnormal rod electrophysiology (MP:0004021), 		Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
KMT2C	58508	0.2531	0.8107	0.0387	0.2937	0.3882	0.0000	0.5062	0.5062	0.5000	0	Kleefstra syndrome 2 (OMIM:617768): Short stature (HP:0004322)-Growth delay (HP:0001510), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-delayed eyelid opening (MP:0001290), 		Proximity to PLOD3 associated with Lysyl hydroxylase 3 deficiency (OMIM:612394): Short stature (HP:0004322)-Postnatal growth retardation (HP:0008897), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Shallow orbits (HP:0000586), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to PLOD3 Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Wide nose (HP:0000445)-cleft palate (MP:0000111), Short nose (HP:0003196)-cleft palate (MP:0000111), 	
TRIM24	8805	0.5002	0.5230	0.0361	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to POGZ associated with Intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome (ORPHA:468678): Short stature (HP:0004322)-Short stature (HP:0004322), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Posteriorly rotated ears (HP:0000358), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Broad nasal tip (HP:0000455), Short nose (HP:0003196)-Broad nasal tip (HP:0000455), 		Proximity to POGZ Low-set, posteriorly rotated ears (HP:0000368)-abnormal(ly) decreased size otic vesicle (ZP:0001010), 
ZFP64	55734	0.5009	0.5186	0.0349	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to RUNX2 associated with Cleidocranial dysplasia (ORPHA:1452): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Depressed nasal bridge (HP:0005280), Short nose (HP:0003196)-Depressed nasal bridge (HP:0005280), 	Proximity to RUNX2 Wide nose (HP:0000445)-abnormal nose morphology (MP:0002233), Short nose (HP:0003196)-abnormal nose morphology (MP:0002233), 	Proximity to RUNX2 Short stature (HP:0004322)-abnormal(ly) decreased length trunk (ZP:0000026), 
FLG	2312	0.2729	0.7682	0.0324	0.0000	0.5459	0.0000	0.5001	0.5459	0.5000	0		Low-set, posteriorly rotated ears (HP:0000368)-thick ears (MP:0000019), 			Proximity to HYAL2 Broad neck (HP:0000475)-abnormal cervical vertebrae morphology (MP:0003048), Hypertelorism (HP:0000316)-abnormal orbit morphology (MP:0010030), Wide nose (HP:0000445)-short snout (MP:0000445), Short nose (HP:0003196)-short snout (MP:0000445), 	
MUC16	94025	0.5002	0.4991	0.0292	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to ACAN associated with Spondyloepimetaphyseal dysplasia, aggrecan type (ORPHA:171866): Short stature (HP:0004322)-Rhizomelia (HP:0008905), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Low-set, posteriorly rotated ears (HP:0000368), Wide nose (HP:0000445)-Absent nasal bridge (HP:0005285), Short nose (HP:0003196)-Absent nasal bridge (HP:0005285), 	Proximity to ACAN Short stature (HP:0004322)-short limbs (MP:0000547), Wide nose (HP:0000445)-short snout (MP:0000445), Short nose (HP:0003196)-short snout (MP:0000445), 	
MUC12	10071	0.5002	0.4939	0.0279	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to ACAN associated with Spondyloepimetaphyseal dysplasia, aggrecan type (ORPHA:171866): Short stature (HP:0004322)-Rhizomelia (HP:0008905), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Low-set, posteriorly rotated ears (HP:0000368), Wide nose (HP:0000445)-Absent nasal bridge (HP:0005285), Short nose (HP:0003196)-Absent nasal bridge (HP:0005285), 	Proximity to ACAN Short stature (HP:0004322)-short limbs (MP:0000547), Wide nose (HP:0000445)-short snout (MP:0000445), Short nose (HP:0003196)-short snout (MP:0000445), 	
RAB11FIP5	26056	0.5001	0.4787	0.0243	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to SNAP29 associated with CEDNIK syndrome (ORPHA:66631): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Depressed nasal ridge (HP:0000457), Short nose (HP:0003196)-Depressed nasal ridge (HP:0000457), 		
MYH9	4627	0.2513	0.7468	0.0215	0.2150	0.4668	0.0000	0.5026	0.5026	0.5000	0	Macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss (OMIM:155100): Wide nose (HP:0000445)-Epistaxis (HP:0000421), Short nose (HP:0003196)-Epistaxis (HP:0000421), 	Low-set, posteriorly rotated ears (HP:0000368)-increased susceptibility to age-related hearing loss (MP:0004748), Hypertelorism (HP:0000316)-abnormal eye physiology (MP:0005253), 		Proximity to MYH3 associated with Arthrogryposis, distal, type 2A (Freeman-Sheldon) (OMIM:193700): Short stature (HP:0004322)-Postnatal growth retardation (HP:0008897), Broad neck (HP:0000475)-Short neck (HP:0000470), Hypertelorism (HP:0000316)-Deeply set eye (HP:0000490), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 		
PTPN21	11099	0.5000	0.4652	0.0215	0.0000	0.0000	0.2205	0.5000	0.5000	1.0000	0			Broad neck (HP:0000475)-abnormal(ly) decreased length pharyngeal arch (ZP:0008978), 	Proximity to MAPK8IP3 associated with Neurodevelopmental disorder with or without variable brain abnormalities (OMIM:618443): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Anteverted nares (HP:0000463), Short nose (HP:0003196)-Anteverted nares (HP:0000463), 	Proximity to MAPK8IP3 Wide nose (HP:0000445)-atelectasis (MP:0001177), Short nose (HP:0003196)-atelectasis (MP:0001177), 	
AIP	9049	0.3765	0.6011	0.0207	0.7530	0.0000	0.0000	0.5015	0.7530	0.5000	0	Acromegaly (ORPHA:963): Short stature (HP:0004322)-Tall stature (HP:0000098), Low-set, posteriorly rotated ears (HP:0000368)-Macrotia (HP:0000400), Wide nose (HP:0000445)-Wide nose (HP:0000445), Short nose (HP:0003196)-Wide nose (HP:0000445), 			Proximity to RET associated with Renal agenesis, bilateral (ORPHA:1848): Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Depressed nasal ridge (HP:0000457), Short nose (HP:0003196)-Depressed nasal ridge (HP:0000457), 	Proximity to RET Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 	Proximity to RET Broad neck (HP:0000475)-abnormal(ly) malformed pharyngeal arch 1 (ZP:0000932), 
RREB1	6239	0.3321	0.6270	0.0167	0.6643	0.0000	0.0000	0.0000	0.6643	0.5000	0	22q11.2 deletion syndrome (ORPHA:567): Short stature (HP:0004322)-Short stature (HP:0004322), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Bulbous nose (HP:0000414), Short nose (HP:0003196)-Bulbous nose (HP:0000414), 					
ZNF717	100131827	0.0000	0.9984	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH14	127602	0.0000	0.9802	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF281	23528	0.5031	0.4062	0.0130	0.0000	0.0000	0.0000	0.5031	0.5031	1.0000	0				Proximity to KDM6A associated with Kabuki syndrome 2 (OMIM:300867): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Wide nose (HP:0000445)-Short columella (HP:0002000), Short nose (HP:0003196)-Short columella (HP:0002000), 	Proximity to KDM6A Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 	Proximity to KDM6A Short nose (HP:0003196)-abnormal(ly) hypoplastic palatoquadrate cartilage (ZP:0005173), 
VCL	7414	0.2512	0.6894	0.0128	0.0000	0.2620	0.0000	0.5025	0.5025	0.5000	0		Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 		Proximity to ACTG2 associated with Familial visceral myopathy (ORPHA:2604): Low-set, posteriorly rotated ears (HP:0000368)-Low-set, posteriorly rotated ears (HP:0000368), Wide nose (HP:0000445)-Anteverted nares (HP:0000463), Short nose (HP:0003196)-Anteverted nares (HP:0000463), 	Proximity to ACTG2 Hypertelorism (HP:0000316)-cataract (MP:0001304), 	
DYRK2	8445	0.5019	0.4020	0.0124	0.0000	0.0000	0.0000	0.5019	0.5019	1.0000	0				Proximity to GLI2 associated with Microform holoprosencephaly (ORPHA:280200): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypotelorism (HP:0000601), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to GLI2 Short stature (HP:0004322)-short limbs (MP:0000547), Low-set, posteriorly rotated ears (HP:0000368)-absent tympanic ring (MP:0003138), Wide nose (HP:0000445)-cleft secondary palate (MP:0009890), Short nose (HP:0003196)-cleft secondary palate (MP:0009890), 	Proximity to GLI2 Broad neck (HP:0000475)-abnormal(ly) mislocalised ventrally pharyngeal arch 3-7 (ZP:0010518), Hypertelorism (HP:0000316)-abnormal(ly) mislocalised medially eye (ZP:0000620), 
PLA2G4C	8605	0.5050	0.3901	0.0115	0.0000	0.0000	0.0000	0.5050	0.5050	1.0000	0				Proximity to PTDSS1 associated with Lenz-Majewski hyperostotic dwarfism (ORPHA:2658): Short stature (HP:0004322)-Severe short stature (HP:0003510), Low-set, posteriorly rotated ears (HP:0000368)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Choanal atresia (HP:0000453), Short nose (HP:0003196)-Choanal atresia (HP:0000453), 		
GOLGA6L9	440295	0.0000	0.9615	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLEKHG4B	153478	0.5011	0.3892	0.0109	0.0000	0.0000	0.0000	0.5011	0.5011	1.0000	0				Proximity to NOTCH3 associated with Lateral meningocele syndrome (OMIM:130720): Short stature (HP:0004322)-Short stature (HP:0004322), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Posteriorly rotated ears (HP:0000358), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nasal bridge (HP:0003194), Short nose (HP:0003196)-Short nasal bridge (HP:0003194), 	Proximity to NOTCH3 Low-set, posteriorly rotated ears (HP:0000368)-impaired hearing (MP:0006325), 	
CNTNAP3B	728577	0.0000	0.9397	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC168	643677	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLAT	5327	0.2046	0.7037	0.0090	0.0000	0.4093	0.0000	0.0000	0.4093	0.5000	0		Hypertelorism (HP:0000316)-decreased susceptibility to induced retinal damage (MP:0003455), Wide nose (HP:0000445)-pulmonary interstitial fibrosis (MP:0003426), Short nose (HP:0003196)-pulmonary interstitial fibrosis (MP:0003426), 				
BAHCC1	57597	0.0000	0.9333	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ITGA6	3655	0.5036	0.3607	0.0086	0.0000	0.4581	0.0000	0.5036	0.5036	1.0000	0		Hypertelorism (HP:0000316)-abnormal vitreous body morphology (MP:0002699), Wide nose (HP:0000445)-abnormal mouth morphology (MP:0000452), Short nose (HP:0003196)-abnormal mouth morphology (MP:0000452), 			Proximity to LAMA5 Low-set, posteriorly rotated ears (HP:0000368)-lowered ear position (MP:0000024), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Wide nose (HP:0000445)-left pulmonary isomerism (MP:0003178), Short nose (HP:0003196)-left pulmonary isomerism (MP:0003178), 	
CUX2	23316	0.2501	0.6439	0.0084	0.0000	0.0000	0.0000	0.5001	0.5001	0.5000	0				Proximity to GBA associated with Gaucher disease, perinatal lethal (OMIM:608013): Short stature (HP:0004322)-Decreased body weight (HP:0004325), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to GBA Wide nose (HP:0000445)-lung inflammation (MP:0001861), Short nose (HP:0003196)-lung inflammation (MP:0001861), 	
OBSCN	84033	0.0000	0.9268	0.0084	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NEDD4L	23327	0.2515	0.6396	0.0082	0.0000	0.3224	0.0000	0.5030	0.5030	0.5000	0		Wide nose (HP:0000445)-primary atelectasis (MP:0010819), Short nose (HP:0003196)-primary atelectasis (MP:0010819), 			Proximity to WWP2 Wide nose (HP:0000445)-short snout (MP:0000445), Short nose (HP:0003196)-short snout (MP:0000445), 	
IGHV3-53	-1	0.0000	0.9176	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC7	4589	0.2501	0.6240	0.0070	0.0000	0.0000	0.0000	0.5002	0.5002	0.5000	0				Proximity to ACAN associated with Spondyloepimetaphyseal dysplasia, aggrecan type (ORPHA:171866): Short stature (HP:0004322)-Rhizomelia (HP:0008905), Broad neck (HP:0000475)-Short neck (HP:0000470), Low-set, posteriorly rotated ears (HP:0000368)-Low-set, posteriorly rotated ears (HP:0000368), Wide nose (HP:0000445)-Absent nasal bridge (HP:0005285), Short nose (HP:0003196)-Absent nasal bridge (HP:0005285), 	Proximity to ACAN Short stature (HP:0004322)-short limbs (MP:0000547), Wide nose (HP:0000445)-short snout (MP:0000445), Short nose (HP:0003196)-short snout (MP:0000445), 	
ZNF331	55422	0.5000	0.3271	0.0061	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to TSR2 associated with Blackfan-Diamond anemia (ORPHA:124): Short stature (HP:0004322)-Short stature (HP:0004322), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 		Proximity to TSR2 Broad neck (HP:0000475)-abnormal(ly) shape pharyngeal arch (ZP:0003041), 
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ROBO3	64221	0.5007	0.3205	0.0058	0.3555	0.0000	0.0000	0.5007	0.5007	1.0000	0	Horizontal gaze palsy with progressive scoliosis (ORPHA:2744): Broad neck (HP:0000475)-Short neck (HP:0000470), 			Proximity to IQSEC2 associated with Smith-Magenis syndrome (ORPHA:819): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to IQSEC2 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 	
FO681492.1	102724488	0.0000	0.8708	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA0232	9778	0.0000	0.8637	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYNE2	23224	0.2546	0.5319	0.0031	0.1997	0.4624	0.0000	0.5092	0.5092	0.5000	0	Autosomal dominant Emery-Dreifuss muscular dystrophy (ORPHA:98853): Wide nose (HP:0000445)-Vocal cord paralysis (HP:0001605), Short nose (HP:0003196)-Vocal cord paralysis (HP:0001605), 	Hypertelorism (HP:0000316)-abnormal rod electrophysiology (MP:0004021), 		Proximity to TMEM67 associated with Meckel syndrome (ORPHA:564): Low-set, posteriorly rotated ears (HP:0000368)-Low-set, posteriorly rotated ears (HP:0000368), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Depressed nasal ridge (HP:0000457), Short nose (HP:0003196)-Depressed nasal ridge (HP:0000457), 	Proximity to TMEM67 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Wide nose (HP:0000445)-mandible hypoplasia (MP:0000460), Short nose (HP:0003196)-mandible hypoplasia (MP:0000460), 	
NBPF14	25832	0.0000	0.8149	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MRPS36	92259	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POM121C	100101267	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MROH7	374977	0.0000	0.7781	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX59	83479	0.5000	0.2117	0.0021	0.4440	0.0000	0.0000	0.5000	0.5000	1.0000	0	Orofaciodigital syndrome type 5 (ORPHA:2919): Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), 			Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
LRRFIP1	9208	0.5079	0.1935	0.0020	0.0000	0.0000	0.0000	0.5079	0.5079	1.0000	0				Proximity to FLII associated with Smith-Magenis syndrome (ORPHA:819): Short stature (HP:0004322)-Short stature (HP:0004322), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 	Proximity to FLII Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
NACAD	23148	0.5007	0.1942	0.0018	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0				Proximity to RPL27 associated with Blackfan-Diamond anemia (ORPHA:124): Short stature (HP:0004322)-Short stature (HP:0004322), Wide nose (HP:0000445)-Short nose (HP:0003196), Short nose (HP:0003196)-Short nose (HP:0003196), 		
AHNAK2	113146	0.0000	0.7587	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
F7	2155	0.5018	0.1434	0.0012	0.2150	0.4911	0.0000	0.5018	0.5018	1.0000	0	Congenital factor VII deficiency (ORPHA:327): Wide nose (HP:0000445)-Epistaxis (HP:0000421), Short nose (HP:0003196)-Epistaxis (HP:0000421), 	Wide nose (HP:0000445)-abnormal snout morphology (MP:0000443), Short nose (HP:0003196)-abnormal snout morphology (MP:0000443), 		Proximity to BRCA2 associated with Fanconi anemia (ORPHA:84): Short stature (HP:0004322)-Short stature (HP:0004322), Low-set, posteriorly rotated ears (HP:0000368)-External ear malformation (HP:0008572), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Choanal atresia (HP:0000453), Short nose (HP:0003196)-Choanal atresia (HP:0000453), 	Proximity to BRCA2 Short stature (HP:0004322)-fetal growth retardation (MP:0004201), 	
FAM189B	10712	0.0000	0.7071	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF280A	129025	0.5368	0.0957	0.0011	0.0000	0.0000	0.0000	0.5368	0.5368	1.0000	0				Proximity to QRICH1 associated with Ververi-Brady syndrome (OMIM:617982): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Low-set, posteriorly rotated ears (HP:0000368)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Wide nose (HP:0000445)-Wide nose (HP:0000445), Short nose (HP:0003196)-Prominent nose (HP:0000448), 	Proximity to QRICH1 Wide nose (HP:0000445)-cleft palate (MP:0000111), Short nose (HP:0003196)-cleft palate (MP:0000111), 	
CEP170B	283638	0.0000	0.7000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
